sector_code,sector_group,sector_name,direction,stage,year,iron_content,mass,mass_iron
13,Mechanical engineering,Industrial and process plant,import,final,2004,1.0,258.5,258.5
13,Mechanical engineering,Industrial and process plant,import,final,2005,1.0,323.5,323.5
13,Mechanical engineering,Industrial and process plant,import,final,2006,1.0,407.5,407.5
13,Mechanical engineering,Industrial and process plant,import,final,2007,1.0,353.5,353.5
13,Mechanical engineering,Industrial and process plant,import,final,2008,1.0,322.9,322.9
13,Mechanical engineering,Industrial and process plant,import,final,2009,1.0,240.2,240.2
13,Mechanical engineering,Industrial and process plant,import,final,2010,1.0,275.6,275.6
13,Mechanical engineering,Industrial and process plant,import,final,2011,1.0,330.1,330.1
13,Mechanical engineering,Industrial and process plant,import,final,2012,1.0,340.1,340.1
13,Mechanical engineering,Industrial and process plant,import,final,2013,1.0,648.9,648.9
13,Mechanical engineering,Industrial and process plant,import,final,2014,1.0,477.7,477.7
13,Mechanical engineering,Industrial and process plant,import,final,2015,1.0,555.0,555.0
13,Mechanical engineering,Industrial and process plant,import,final,2016,1.0,507.9,507.9
13,Mechanical engineering,Industrial and process plant,import,final,2017,1.0,346.9,346.9
14,Construction,Construction and fabricated constructional steelwork,import,final,1978,1.0,60.6,60.6
14,Construction,Construction and fabricated constructional steelwork,import,final,1979,1.0,68.9,68.9
14,Construction,Construction and fabricated constructional steelwork,import,final,1980,1.0,85.3,85.3
14,Construction,Construction and fabricated constructional steelwork,import,final,1981,1.0,87.7,87.7
14,Construction,Construction and fabricated constructional steelwork,import,final,1982,1.0,104.5,104.5
14,Construction,Construction and fabricated constructional steelwork,import,final,1983,1.0,107.6,107.6
14,Construction,Construction and fabricated constructional steelwork,import,final,1984,1.0,140.1,140.1
14,Construction,Construction and fabricated constructional steelwork,import,final,1985,1.0,152.4,152.4
14,Construction,Construction and fabricated constructional steelwork,import,final,1986,1.0,153.0,153.0
14,Construction,Construction and fabricated constructional steelwork,import,final,1987,1.0,199.4,199.4
14,Construction,Construction and fabricated constructional steelwork,import,final,1988,1.0,208.0,208.0
14,Construction,Construction and fabricated constructional steelwork,import,final,1989,1.0,277.0,277.0
14,Construction,Construction and fabricated constructional steelwork,import,final,1990,1.0,250.9,250.9
14,Construction,Construction and fabricated constructional steelwork,import,final,1991,1.0,200.0,200.0
14,Construction,Construction and fabricated constructional steelwork,import,final,1992,1.0,176.6,176.6
14,Construction,Construction and fabricated constructional steelwork,import,final,1993,1.0,137.8,137.8
14,Construction,Construction and fabricated constructional steelwork,import,final,1994,1.0,171.5,171.5
14,Construction,Construction and fabricated constructional steelwork,import,final,1995,1.0,200.3,200.3
14,Construction,Construction and fabricated constructional steelwork,import,final,1996,1.0,203.5,203.5
14,Construction,Construction and fabricated constructional steelwork,import,final,1997,1.0,270.9,270.9
14,Construction,Construction and fabricated constructional steelwork,import,final,1998,1.0,309.2,309.2
14,Construction,Construction and fabricated constructional steelwork,import,final,1999,1.0,349.0,349.0
14,Construction,Construction and fabricated constructional steelwork,import,final,2000,1.0,332.8,332.8
14,Construction,Construction and fabricated constructional steelwork,import,final,2001,1.0,339.2,339.2
14,Construction,Construction and fabricated constructional steelwork,import,final,2002,1.0,411.4,411.4
14,Construction,Construction and fabricated constructional steelwork,import,final,2003,1.0,487.6,487.6
14,Construction,Construction and fabricated constructional steelwork,import,final,2004,1.0,741.1,741.1
14,Construction,Construction and fabricated constructional steelwork,import,final,2005,1.0,1125.9,1125.9
14,Construction,Construction and fabricated constructional steelwork,import,final,2006,1.0,639.2,639.2
14,Construction,Construction and fabricated constructional steelwork,import,final,2007,1.0,850.4,850.4
14,Construction,Construction and fabricated constructional steelwork,import,final,2008,1.0,692.0,692.0
14,Construction,Construction and fabricated constructional steelwork,import,final,2009,1.0,386.8,386.8
14,Construction,Construction and fabricated constructional steelwork,import,final,2010,1.0,580.8,580.8
14,Construction,Construction and fabricated constructional steelwork,import,final,2011,1.0,628.4,628.4
14,Construction,Construction and fabricated constructional steelwork,import,final,2012,1.0,560.2,560.2
14,Construction,Construction and fabricated constructional steelwork,import,final,2013,1.0,592.8,592.8
14,Construction,Construction and fabricated constructional steelwork,import,final,2014,1.0,717.8,717.8
14,Construction,Construction and fabricated constructional steelwork,import,final,2015,1.0,723.9,723.9
14,Construction,Construction and fabricated constructional steelwork,import,final,2016,1.0,832.1,832.1
14,Construction,Construction and fabricated constructional steelwork,import,final,2017,1.0,217.9,217.9
15a,Transport,Motor vehicles: BIW,import,component,1978,0.87,138.6,120.6
15a,Transport,Motor vehicles: BIW,import,component,1979,0.87,188.4,163.9
15a,Transport,Motor vehicles: BIW,import,component,1980,0.87,165.8,144.3
15a,Transport,Motor vehicles: BIW,import,component,1981,0.87,180.5,157.0
15a,Transport,Motor vehicles: BIW,import,component,1982,0.87,234.0,203.5
15a,Transport,Motor vehicles: BIW,import,component,1983,0.87,271.0,235.8
15a,Transport,Motor vehicles: BIW,import,component,1984,0.87,277.3,241.3
15a,Transport,Motor vehicles: BIW,import,component,1985,0.87,305.8,266.0
15a,Transport,Motor vehicles: BIW,import,component,1986,0.87,336.2,292.5
15a,Transport,Motor vehicles: BIW,import,component,1987,0.87,392.0,341.1
15a,Transport,Motor vehicles: BIW,import,component,1988,0.87,424.7,369.5
15a,Transport,Motor vehicles: BIW,import,component,1989,0.87,499.0,434.1
15a,Transport,Motor vehicles: BIW,import,component,1990,0.87,483.8,420.9
15a,Transport,Motor vehicles: BIW,import,component,1991,0.87,460.3,400.5
15a,Transport,Motor vehicles: BIW,import,component,1992,0.87,507.3,441.4
15a,Transport,Motor vehicles: BIW,import,component,1993,0.87,509.8,443.5
15a,Transport,Motor vehicles: BIW,import,component,1994,0.87,563.5,490.2
15a,Transport,Motor vehicles: BIW,import,component,1995,0.87,684.5,595.5
15a,Transport,Motor vehicles: BIW,import,component,1996,0.87,687.4,598.0
15a,Transport,Motor vehicles: BIW,import,component,1997,0.87,630.7,548.7
15a,Transport,Motor vehicles: BIW,import,component,1998,0.87,713.6,620.8
15a,Transport,Motor vehicles: BIW,import,component,1999,0.87,1073.2,933.7
15a,Transport,Motor vehicles: BIW,import,component,2000,0.87,927.7,807.1
15a,Transport,Motor vehicles: BIW,import,component,2001,0.87,801.5,697.3
15a,Transport,Motor vehicles: BIW,import,component,2002,0.87,972.2,845.8
15a,Transport,Motor vehicles: BIW,import,component,2003,0.87,1092.7,950.7
15a,Transport,Motor vehicles: BIW,import,component,2004,0.87,1024.4,891.3
15a,Transport,Motor vehicles: BIW,import,component,2005,0.87,957.4,832.9
15a,Transport,Motor vehicles: BIW,import,component,2006,0.87,1100.7,957.6
15a,Transport,Motor vehicles: BIW,import,component,2007,0.87,1486.2,1293.0
15a,Transport,Motor vehicles: BIW,import,component,2008,0.87,948.5,825.2
15a,Transport,Motor vehicles: BIW,import,component,2009,0.87,451.2,392.5
15a,Transport,Motor vehicles: BIW,import,component,2010,0.87,750.3,652.8
15a,Transport,Motor vehicles: BIW,import,component,2011,0.87,855.4,744.2
15a,Transport,Motor vehicles: BIW,import,component,2012,0.87,771.2,670.9
15a,Transport,Motor vehicles: BIW,import,component,2013,0.87,783.2,681.4
15a,Transport,Motor vehicles: BIW,import,component,2014,0.87,782.5,680.8
15a,Transport,Motor vehicles: BIW,import,component,2015,0.87,818.5,712.1
15a,Transport,Motor vehicles: BIW,import,component,2016,0.87,852.1,741.3
15a,Transport,Motor vehicles: BIW,import,component,2017,0.87,22.5,19.5
15a,Transport,Motor vehicles: BIW,import,final,1978,0.87,418.0,363.7
15a,Transport,Motor vehicles: BIW,import,final,1979,0.87,569.5,495.5
15a,Transport,Motor vehicles: BIW,import,final,1980,0.87,458.2,398.6
15a,Transport,Motor vehicles: BIW,import,final,1981,0.87,414.6,360.7
15a,Transport,Motor vehicles: BIW,import,final,1982,0.87,501.5,436.3
15a,Transport,Motor vehicles: BIW,import,final,1983,0.87,584.0,508.0
15a,Transport,Motor vehicles: BIW,import,final,1984,0.87,563.8,490.5
15a,Transport,Motor vehicles: BIW,import,final,1985,0.87,592.9,515.8
15a,Transport,Motor vehicles: BIW,import,final,1986,0.87,604.4,525.8
15a,Transport,Motor vehicles: BIW,import,final,1987,0.87,589.4,512.8
15a,Transport,Motor vehicles: BIW,import,final,1988,0.87,785.2,683.1
15a,Transport,Motor vehicles: BIW,import,final,1989,0.87,814.4,708.6
15a,Transport,Motor vehicles: BIW,import,final,1990,0.87,680.4,591.9
15a,Transport,Motor vehicles: BIW,import,final,1991,0.87,415.9,361.8
15a,Transport,Motor vehicles: BIW,import,final,1992,0.87,482.5,419.7
15a,Transport,Motor vehicles: BIW,import,final,1993,0.87,651.2,566.5
15a,Transport,Motor vehicles: BIW,import,final,1994,0.87,731.8,636.7
15a,Transport,Motor vehicles: BIW,import,final,1995,0.87,771.6,671.3
15a,Transport,Motor vehicles: BIW,import,final,1996,0.87,847.4,737.2
15a,Transport,Motor vehicles: BIW,import,final,1997,0.87,1025.7,892.4
15a,Transport,Motor vehicles: BIW,import,final,1998,0.87,1073.8,934.2
15a,Transport,Motor vehicles: BIW,import,final,1999,0.87,1151.4,1001.7
15a,Transport,Motor vehicles: BIW,import,final,2000,0.87,1289.8,1122.1
15a,Transport,Motor vehicles: BIW,import,final,2001,0.87,1644.6,1430.8
15a,Transport,Motor vehicles: BIW,import,final,2002,0.87,1754.1,1526.1
15a,Transport,Motor vehicles: BIW,import,final,2003,0.87,1845.5,1605.6
15a,Transport,Motor vehicles: BIW,import,final,2004,0.87,1845.0,1605.1
15a,Transport,Motor vehicles: BIW,import,final,2005,0.87,1733.0,1507.7
15a,Transport,Motor vehicles: BIW,import,final,2006,0.87,1793.5,1560.3
15a,Transport,Motor vehicles: BIW,import,final,2007,0.87,1925.5,1675.2
15a,Transport,Motor vehicles: BIW,import,final,2008,0.87,1622.9,1411.9
15a,Transport,Motor vehicles: BIW,import,final,2009,0.87,1229.9,1070.0
15a,Transport,Motor vehicles: BIW,import,final,2010,0.87,1546.8,1345.7
15a,Transport,Motor vehicles: BIW,import,final,2011,0.87,1570.9,1366.7
15a,Transport,Motor vehicles: BIW,import,final,2012,0.87,1405.6,1222.9
15a,Transport,Motor vehicles: BIW,import,final,2013,0.87,1625.9,1414.6
15a,Transport,Motor vehicles: BIW,import,final,2014,0.87,1814.3,1578.4
15a,Transport,Motor vehicles: BIW,import,final,2015,0.87,2024.8,1761.5
15a,Transport,Motor vehicles: BIW,import,final,2016,0.87,1999.2,1739.3
15a,Transport,Motor vehicles: BIW,import,final,2017,0.87,1961.3,1706.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1978,0.44,257.7,113.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1979,0.44,333.5,146.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1980,0.44,297.0,130.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1981,0.44,325.9,143.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1982,0.44,389.2,171.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1983,0.44,427.8,188.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1984,0.44,449.0,197.5
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1985,0.44,519.8,228.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1986,0.44,575.4,253.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1987,0.44,692.3,304.6
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1988,0.44,759.9,334.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1989,0.44,882.3,388.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1990,0.44,847.5,372.9
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1991,0.44,791.8,348.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1992,0.44,858.0,377.5
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1993,0.44,819.0,360.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1994,0.44,904.6,398.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1995,0.44,1102.6,485.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1996,0.44,1088.7,479.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1997,0.44,1019.9,448.8
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1998,0.44,1143.2,503.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,1999,0.44,1552.2,683.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2000,0.44,1453.2,639.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2001,0.44,2702.4,1189.1
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2002,0.44,1685.5,741.6
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2003,0.44,1685.9,741.8
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2004,0.44,1641.9,722.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2005,0.44,1656.1,728.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2006,0.44,1913.8,842.1
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2007,0.44,2848.4,1253.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2008,0.44,1827.8,804.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2009,0.44,942.9,414.9
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2010,0.44,1389.1,611.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2011,0.44,1573.7,692.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2012,0.44,1398.1,615.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2013,0.44,1409.9,620.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2014,0.44,1461.4,643.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2015,0.44,1437.9,632.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2016,0.44,1475.0,649.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,component,2017,0.44,135.4,59.6
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1978,0.44,471.4,207.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1979,0.44,642.2,282.6
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1980,0.44,516.7,227.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1981,0.44,467.5,205.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1982,0.44,565.6,248.8
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1983,0.44,658.5,289.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1984,0.44,635.7,279.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1985,0.44,668.6,294.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1986,0.44,681.6,299.9
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1987,0.44,664.7,292.5
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1988,0.44,885.4,389.6
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1989,0.44,918.4,404.1
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1990,0.44,767.3,337.6
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1991,0.44,469.0,206.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1992,0.44,544.1,239.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1993,0.44,734.3,323.1
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1994,0.44,825.3,363.1
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1995,0.44,870.1,382.8
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1996,0.44,955.5,420.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1997,0.44,1156.7,508.9
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1998,0.44,1210.8,532.8
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,1999,0.44,1298.4,571.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2000,0.44,1454.4,640.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2001,0.44,1854.5,816.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2002,0.44,1978.0,870.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2003,0.44,2081.1,915.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2004,0.44,2080.5,915.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2005,0.44,1954.3,859.9
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2006,0.44,2022.4,889.9
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2007,0.44,2171.3,955.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2008,0.44,1830.1,805.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2009,0.44,1386.9,610.3
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2010,0.44,1744.3,767.5
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2011,0.44,1771.5,779.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2012,0.44,1585.0,697.4
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2013,0.44,1833.5,806.7
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2014,0.44,2045.9,900.2
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2015,0.44,2283.2,1004.6
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2016,0.44,2254.5,992.0
15b,Transport,Motor vehicles: drivetrain and trimmings,import,final,2017,0.44,2211.7,973.1
16,Transport,Other transport,import,component,1978,0.58,22.2,12.9
16,Transport,Other transport,import,component,1979,0.58,24.6,14.3
16,Transport,Other transport,import,component,1980,0.58,27.4,15.9
16,Transport,Other transport,import,component,1981,0.58,23.4,13.6
16,Transport,Other transport,import,component,1982,0.58,26.4,15.3
16,Transport,Other transport,import,component,1983,0.58,30.6,17.7
16,Transport,Other transport,import,component,1984,0.58,31.7,18.4
16,Transport,Other transport,import,component,1985,0.58,29.9,17.3
16,Transport,Other transport,import,component,1986,0.58,28.6,16.6
16,Transport,Other transport,import,component,1987,0.58,36.4,21.1
16,Transport,Other transport,import,component,1988,0.58,54.7,31.7
16,Transport,Other transport,import,component,1989,0.58,55.0,31.9
16,Transport,Other transport,import,component,1990,0.58,55.3,32.1
16,Transport,Other transport,import,component,1991,0.58,51.4,29.8
16,Transport,Other transport,import,component,1992,0.58,50.7,29.4
16,Transport,Other transport,import,component,1993,0.58,64.3,37.3
16,Transport,Other transport,import,component,1994,0.58,77.8,45.1
16,Transport,Other transport,import,component,1995,0.58,95.2,55.2
16,Transport,Other transport,import,component,1996,0.58,102.3,59.4
16,Transport,Other transport,import,component,1997,0.58,105.0,60.9
16,Transport,Other transport,import,component,1998,0.58,123.7,71.8
16,Transport,Other transport,import,component,1999,0.58,162.6,94.3
16,Transport,Other transport,import,component,2000,0.58,173.4,100.6
16,Transport,Other transport,import,component,2001,0.58,176.8,102.5
16,Transport,Other transport,import,component,2002,0.58,209.7,121.6
16,Transport,Other transport,import,component,2003,0.58,198.6,115.2
16,Transport,Other transport,import,component,2004,0.58,211.2,122.5
16,Transport,Other transport,import,component,2005,0.58,233.8,135.6
16,Transport,Other transport,import,component,2006,0.58,207.4,120.3
16,Transport,Other transport,import,component,2007,0.58,245.4,142.3
16,Transport,Other transport,import,component,2008,0.58,222.2,128.9
16,Transport,Other transport,import,component,2009,0.58,143.4,83.2
16,Transport,Other transport,import,component,2010,0.58,177.2,102.8
16,Transport,Other transport,import,component,2011,0.58,187.1,108.5
16,Transport,Other transport,import,component,2012,0.58,173.9,100.8
16,Transport,Other transport,import,component,2013,0.58,190.1,110.2
16,Transport,Other transport,import,component,2014,0.58,242.5,140.7
16,Transport,Other transport,import,component,2015,0.58,238.1,138.1
16,Transport,Other transport,import,component,2016,0.58,248.3,144.0
16,Transport,Other transport,import,component,2017,0.58,257.7,149.4
16,Transport,Other transport,import,final,1978,0.58,929.3,539.0
16,Transport,Other transport,import,final,1979,0.58,759.3,440.4
16,Transport,Other transport,import,final,1980,0.58,271.2,157.3
16,Transport,Other transport,import,final,1981,0.58,430.3,249.6
16,Transport,Other transport,import,final,1982,0.58,242.7,140.7
16,Transport,Other transport,import,final,1983,0.58,651.1,377.6
16,Transport,Other transport,import,final,1984,0.58,223.0,129.3
16,Transport,Other transport,import,final,1985,0.58,175.5,101.8
16,Transport,Other transport,import,final,1986,0.58,131.3,76.2
16,Transport,Other transport,import,final,1987,0.58,132.5,76.8
16,Transport,Other transport,import,final,1988,0.58,96.6,56.0
16,Transport,Other transport,import,final,1989,0.58,100.7,58.4
16,Transport,Other transport,import,final,1990,0.58,99.8,57.9
16,Transport,Other transport,import,final,1991,0.58,136.9,79.4
16,Transport,Other transport,import,final,1992,0.58,151.1,87.6
16,Transport,Other transport,import,final,1993,0.58,145.6,84.5
16,Transport,Other transport,import,final,1994,0.58,166.8,96.8
16,Transport,Other transport,import,final,1995,0.58,155.0,89.9
16,Transport,Other transport,import,final,1996,0.58,108.2,62.8
16,Transport,Other transport,import,final,1997,0.58,176.1,102.1
16,Transport,Other transport,import,final,1998,0.58,175.9,102.0
16,Transport,Other transport,import,final,1999,0.58,176.6,102.4
16,Transport,Other transport,import,final,2000,0.58,394.6,228.9
16,Transport,Other transport,import,final,2001,0.58,219.4,127.3
16,Transport,Other transport,import,final,2002,0.58,186.4,108.1
16,Transport,Other transport,import,final,2003,0.58,805.3,467.1
16,Transport,Other transport,import,final,2004,0.58,1278.4,741.4
16,Transport,Other transport,import,final,2005,0.58,292.5,169.7
16,Transport,Other transport,import,final,2006,0.58,483.8,280.6
16,Transport,Other transport,import,final,2007,0.58,356.3,206.7
16,Transport,Other transport,import,final,2008,0.58,270.1,156.7
16,Transport,Other transport,import,final,2009,0.58,244.3,141.7
16,Transport,Other transport,import,final,2010,0.58,554.2,321.4
16,Transport,Other transport,import,final,2011,0.58,273.9,158.9
16,Transport,Other transport,import,final,2012,0.58,245.0,142.1
16,Transport,Other transport,import,final,2013,0.58,218.2,126.5
16,Transport,Other transport,import,final,2014,0.58,259.1,150.2
16,Transport,Other transport,import,final,2015,0.58,264.5,153.4
16,Transport,Other transport,import,final,2016,0.58,377.3,218.8
16,Transport,Other transport,import,final,2017,0.58,229.3,133.0
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1978,0.6,3.4,2.0
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1979,0.6,4.2,2.5
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1980,0.6,2.8,1.7
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1981,0.6,2.1,1.3
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1982,0.6,2.7,1.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1983,0.6,4.3,2.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1984,0.6,6.2,3.7
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1985,0.6,5.5,3.3
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1986,0.6,5.7,3.4
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1987,0.6,6.3,3.8
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1988,0.6,8.0,4.8
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1989,0.6,9.3,5.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1990,0.6,12.2,7.3
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1991,0.6,11.2,6.7
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1992,0.6,7.6,4.5
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1993,0.6,11.2,6.7
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1994,0.6,14.9,8.9
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1995,0.6,18.8,11.3
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1996,0.6,25.6,15.4
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1997,0.6,21.0,12.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1998,0.6,19.2,11.5
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,1999,0.6,25.8,15.5
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2000,0.6,22.9,13.8
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2001,0.6,30.7,18.4
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2002,0.6,27.7,16.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2003,0.6,30.1,18.0
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2004,0.6,36.2,21.7
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2005,0.6,43.5,26.1
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2006,0.6,44.4,26.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2007,0.6,56.6,33.9
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2008,0.6,65.7,39.4
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2009,0.6,39.4,23.7
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2010,0.6,61.0,36.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2011,0.6,65.4,39.2
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2012,0.6,68.6,41.1
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2013,0.6,101.0,60.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2014,0.6,60.0,36.0
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2015,0.6,51.3,30.8
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2016,0.6,67.6,40.6
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,component,2017,0.6,39.1,23.4
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1978,0.6,1.4,0.8
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1979,0.6,1.4,0.8
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1980,0.6,1.1,0.7
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1981,0.6,0.5,0.3
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1982,0.6,0.6,0.3
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1983,0.6,0.8,0.5
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1984,0.6,1.3,0.8
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1985,0.6,1.4,0.9
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1986,0.6,0.9,0.5
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1987,0.6,1.4,0.9
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1988,0.6,1.7,1.0
18,"Energy, Water Supply and Chemical Industries","Gas, electricity and water",import,final,1989,0.6,2.0,1.2
